candidate_id,title,doi,repository,qualification_decision,final_queue,access_bucket,downloaded_file_count,download_failed_count,registered_file_count,archive_extracted_file_count,readable_table_count,license_status,publication_status,randomization_status,crossover_status,participant_level_status,treatment_assignment_status,outcome_status,reasons,best_readable_tables,treatment_evidence,outcome_evidence,metadata_error_summary,failed_download_errors,next_action
RCTC-02585,Supplemental Material - A Randomized Controlled Trial Analyzing Nonthermal Atmospheric Plasma for the Treatment of Verruca Vulgaris in Pediatric Patients,10.17632/dm2y8ztgvm,Mendeley Data,needs_manual_review_before_cleaning,needs_manual_review_before_cleaning,downloaded_or_inspected,1,0,1,0,0,pass,pass,pass,no,unclear_or_fail,unclear_or_fail,unclear_or_fail,participant-level rows not confirmed; treatment/group assignment not confirmed; outcomes not confirmed,,,,,,Manual file/publication review before any cleaning.
RCTC-05335,Supplemental Material: Bimekizumab demonstrated a favorable safety profile and high levels of efficacy with up to 2 years of treatment in patients with moderate to severe hidradenitis suppurativa,10.17632/8bjtsp9cf2.2,Mendeley Data,needs_manual_review_before_cleaning,needs_manual_review_before_cleaning,downloaded_or_inspected,1,0,1,0,0,pass,pass,pass,no,unclear_or_fail,unclear_or_fail,unclear_or_fail,participant-level rows not confirmed; treatment/group assignment not confirmed; outcomes not confirmed,,,,,,Manual file/publication review before any cleaning.
RCTC-03255,Data From: ChatGPT versus expert feedback on clinical reasoning questions and their effect on learning: a randomized controlled trial,10.5281/zenodo.13769970,Zenodo,needs_manual_review_before_cleaning,needs_manual_review_before_cleaning,downloaded_or_inspected,4,0,4,0,0,pass,unclear,pass,no,unclear_or_fail,pass,unclear_or_fail,associated publication not linked/clear in metadata; participant-level rows not confirmed; outcomes not confirmed,,group inferred from file names,,,,Manual file/publication review before any cleaning.
RCTC-01781,"Data Generated for ""Behavioral Economics Trial To Enhance Regulation of Blood Pressure""",10.5281/zenodo.18683102,Zenodo,needs_manual_review_before_cleaning,needs_manual_review_before_cleaning,downloaded_or_inspected,6,0,6,0,0,pass,pass,pass,no,unclear_or_fail,unclear_or_fail,unclear_or_fail,participant-level rows not confirmed; treatment/group assignment not confirmed; outcomes not confirmed,,,,,,Manual file/publication review before any cleaning.
RCTC-05436,"Data Generated for ""Rehabilitation at Home Using Mobile Health for Older Adults Hospitalized for Ischemic Heart Disease: The RESILIENT Randomized Clinical Trial""",10.5281/zenodo.15784637,Zenodo,needs_manual_review_before_cleaning,needs_manual_review_before_cleaning,downloaded_or_inspected,2,0,2,0,0,pass,pass,pass,no,unclear_or_fail,unclear_or_fail,unclear_or_fail,participant-level rows not confirmed; treatment/group assignment not confirmed; outcomes not confirmed,,,,,,Manual file/publication review before any cleaning.
RCTC-06339,EXTRACT-NOAC randomized clinical trial Dataset,10.5281/zenodo.4621030,Zenodo,needs_manual_review_before_cleaning,needs_manual_review_before_cleaning,downloaded_or_inspected,1,0,1,0,0,pass,pass,pass,no,unclear_or_fail,unclear_or_fail,unclear_or_fail,participant-level rows not confirmed; treatment/group assignment not confirmed; outcomes not confirmed,,,,,,Manual file/publication review before any cleaning.
RCTC-06136,Raw Data for the article: Donor Simvastatin Treatment Is Safe and Might Improve Outcomes After Liver Transplantation: A Randomized Clinical Trial,10.5281/zenodo.7628186,Zenodo,needs_manual_review_before_cleaning,needs_manual_review_before_cleaning,downloaded_or_inspected,1,0,1,0,0,pass,pass,pass,no,unclear_or_fail,unclear_or_fail,unclear_or_fail,participant-level rows not confirmed; treatment/group assignment not confirmed; outcomes not confirmed,,,,,,Manual file/publication review before any cleaning.
RCTC-04008,Raw data for the article: A Randomized Controlled Trial of Antithrombin Supplementation During Extracorporeal Membrane Oxygenation,10.5281/zenodo.5255865,Zenodo,needs_manual_review_before_cleaning,needs_manual_review_before_cleaning,downloaded_or_inspected,1,0,1,0,0,pass,pass,pass,no,unclear_or_fail,unclear_or_fail,unclear_or_fail,participant-level rows not confirmed; treatment/group assignment not confirmed; outcomes not confirmed,,,,,,Manual file/publication review before any cleaning.
RCTC-01119,SGLT2-Inhibition reverts urinary peptide changes associated with severe COVID-19: an in-silico proof-of-principle of proteomics-based drug repurposing,10.5281/zenodo.5464139,Zenodo,needs_manual_review_before_cleaning,needs_manual_review_before_cleaning,downloaded_or_inspected,1,0,1,0,0,pass,unclear,unclear_or_fail,no,unclear_or_fail,unclear_or_fail,unclear_or_fail,associated publication not linked/clear in metadata; individual randomization not confirmed by metadata; participant-level rows not confirmed; treatment/group assignment not confirmed; outcomes not confirmed,,,,,,Manual file/publication review before any cleaning.
RCTC-02467,SIMCODE clinical trials data,10.5281/zenodo.15004760,Zenodo,needs_manual_review_before_cleaning,needs_manual_review_before_cleaning,downloaded_or_inspected,1,0,1,0,0,pass,pass,pass,no,unclear_or_fail,unclear_or_fail,unclear_or_fail,participant-level rows not confirmed; treatment/group assignment not confirmed; outcomes not confirmed,,,,,,Manual file/publication review before any cleaning.
RCTC-03406,The Efficacy of Daily versus Weekly Ferrous Sulfate in Maintaining Normal Serum Ferritin Levels During Pregnancy: A Randomized Controlled Trial,10.5281/zenodo.13128548,Zenodo,needs_manual_review_before_cleaning,needs_manual_review_before_cleaning,downloaded_or_inspected,1,0,1,0,1,pass,unclear,pass,no,pass,pass,pass,associated publication not linked/clear in metadata,dr oyebamiji gynec (1).sav:sav rows>=240 cols=43,bloodgroup; rhesusgroup; treatment,hospitalnos; bloodgroup; birthweight; postpartumPCV; changeserumferrinting,,,Manual file/publication review before any cleaning.
RCTC-04131,"The effects of LED-mediated photobiomodulation vs no photobiomodulation on extraction space closure in adolescents and young adult patients: A split-mouth, randomized controlled trial.",10.5281/zenodo.4039991,Zenodo,needs_manual_review_before_cleaning,needs_manual_review_before_cleaning,downloaded_or_inspected,1,0,1,0,0,pass,pass,pass,no,unclear_or_fail,unclear_or_fail,unclear_or_fail,participant-level rows not confirmed; treatment/group assignment not confirmed; outcomes not confirmed,,,,,,Manual file/publication review before any cleaning.
